TWAY_ID,TWAY_ID2,COUNTY,LATITUDE,LONGITUD,DATE,DAY_WEEK,HOUR,LGT_COND,WEATHER,WRK_ZONE,FATALS,PEDS,MAN_COLL,FUNC_SYS,TYP_INT
SR-143,NO SECOND STREET,SAN FRANCISCO,35.32527222,-83.78125556,2017-08-08,TUESDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-29,NO SECOND STREET,SAN MATEO,36.13973333,-79.73785,2017-08-08,TUESDAY,5,NIGHT,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-85,NO SECOND STREET,SAN MATEO,35.92439444,-79.93304444,2017-08-15,TUESDAY,5,NIGHT,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
US-421,NO SECOND STREET,SAN MATEO,36.00054444,-79.79926667,2017-08-21,MONDAY,0,NIGHT,CLEAR,0,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
I-40,NO SECOND STREET,SAN MATEO,36.03997778,-79.77993611,2017-08-30,WEDNESDAY,22,NIGHT,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
SR-1291,NO SECOND STREET,SANTA CLARA,35.40060278,-78.84794167,2017-08-03,THURSDAY,8,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-24,NO SECOND STREET,SANTA CLARA,35.28038333,-79.11709167,2017-08-15,TUESDAY,11,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-1214,NO SECOND STREET,SANTA CLARA,35.45155,-79.10736389,2017-08-30,WEDNESDAY,8,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-70,NO SECOND STREET,ALAMEDA,36.09274444,-79.39370556,2017-09-25,MONDAY,3,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
N ELM ST,NO SECOND STREET,SAN MATEO,36.07565556,-79.79009444,2017-09-05,TUESDAY,11,DAY,CLEAR,0,2,0,HEAD ON,LOCAL,NOT AN INTERSECTION
YANCEYVILLE ST,LEES CHAPEL RD,SAN MATEO,36.14030556,-79.77625556,2017-09-11,MONDAY,13,DAY,CLEAR,0,1,0,ANGLED,LOCAL,FOUR WAY
W ENGLISH RD,NO SECOND STREET,SAN MATEO,35.92992778,-80.03919444,2017-09-19,TUESDAY,15,DAY,CLEAR,0,1,0,ANGLED,LOCAL,NOT AN INTERSECTION
W WENDOVER AV,NO SECOND STREET,SAN MATEO,36.05199444,-79.91156667,2017-09-22,FRIDAY,19,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
BATTLEGROUND AV,NEW GARDEN,SAN MATEO,36.12993611,-79.85425556,2017-09-30,SATURDAY,23,NIGHT,CLEAR,0,5,0,ANGLED,LOCAL,FOUR WAY
US-421,NO SECOND STREET,SANTA CLARA,35.41736944,-78.80229722,2017-09-06,WEDNESDAY,17,DAY,RAIN,0,2,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
GATE CITY BLVD,NO SECOND STREET,SAN MATEO,36.05218333,-79.73575,2017-08-22,TUESDAY,16,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,NOT AN INTERSECTION
SR-54,NO SECOND STREET,ALAMEDA,36.05000833,-79.36823889,2017-10-03,TUESDAY,9,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-87,NO SECOND STREET,ALAMEDA,35.98062222,-79.38394167,2017-10-14,SATURDAY,23,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-70,BLAND BLVD,ALAMEDA,36.09448611,-79.40191111,2017-10-14,SATURDAY,18,DAY,CLEAR,0,1,0,ANGLED,ARTERY,T
US-70,NO SECOND STREET,ALAMEDA,36.08811111,-79.44981111,2017-10-27,FRIDAY,10,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-37,NO SECOND STREET,MARIN,36.04553333,-76.527375,2017-10-07,SATURDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-94,NO SECOND STREET,MARIN,36.01769444,-76.57396667,2017-10-15,SUNDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-40,GUILFORD COLLEGE RD,SAN MATEO,36.06262778,-79.90786944,2017-10-06,FRIDAY,21,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
BURLINGTON RD,I-840 BUS,SAN MATEO,36.08992222,-79.69759722,2017-10-10,TUESDAY,17,DAY,RAIN,0,1,0,ANGLED,LOCAL,FOUR WAY
CEZANNE DR,NO SECOND STREET,SAN MATEO,36.03261111,-79.83517222,2017-10-12,THURSDAY,21,NIGHT,RAIN,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
W MARKET ST,NO SECOND STREET,SAN MATEO,36.069825,-79.86845,2017-10-10,TUESDAY,17,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
FRIENDWAY RD,NO SECOND STREET,SAN MATEO,36.08515,-79.90520556,2017-10-20,FRIDAY,13,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
CR-210,NO SECOND STREET,SANTA CLARA,35.51691667,-78.68817778,2017-10-08,SUNDAY,22,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
I-73,NO SECOND STREET,SAN MATEO,36.09908889,-79.91499722,2017-10-14,SATURDAY,11,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
FREEMAN MILL ROAD,NO SECOND STREET,SAN MATEO,36.05245556,-79.80635,2017-11-08,WEDNESDAY,19,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-1705,NO SECOND STREET,SANTA CLARA,35.33745833,-78.60596111,2017-11-23,THURSDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-1102,NO SECOND STREET,ALAMEDA,35.89038056,-79.53198611,2017-09-30,SATURDAY,15,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-49,SR-62,ALAMEDA,36.19195556,-79.32662222,2017-11-21,TUESDAY,18,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
SEMINOLE DR,NO SECOND STREET,SAN MATEO,36.08336667,-79.80733333,2017-11-20,MONDAY,5,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
BANNER AV,NO SECOND STREET,SAN MATEO,36.06784722,-79.751625,2017-11-25,SATURDAY,3,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
S MAIN ST,W HARNETT ST,SANTA CLARA,35.39985,-78.81576111,2017-11-22,WEDNESDAY,11,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,FOUR WAY
S ENGLISH ST,NO SECOND STREET,SAN MATEO,36.05613889,-79.75803056,2017-12-05,TUESDAY,18,NIGHT,RAIN,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
WHITES MILL RD,NO SECOND STREET,SAN MATEO,36.03081667,-79.97648889,2017-12-16,SATURDAY,21,NIGHT,CLEAR,0,2,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-1117,NO SECOND STREET,SANTA CLARA,35.31534444,-78.97056389,2017-12-03,SUNDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-27,NO SECOND STREET,SANTA CLARA,35.39416111,-78.82853889,2017-12-16,SATURDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-158,NO SECOND STREET,SAN MATEO,36.23579167,-79.95725,2017-10-19,THURSDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-18TH AVE NW,NO SECOND STREET,ALAMEDA,46.24926389,-102.66771944,2017-04-23,SUNDAY,15,DAY,CLEAR,0,2,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-13,NO SECOND STREET,SAN MATEO,46.22566389,-97.63859167,2017-05-13,SATURDAY,22,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,NOT AN INTERSECTION
CR-123 AVE SE,NO SECOND STREET,SAN MATEO,46.19042222,-97.81943611,2017-07-29,SATURDAY,23,NIGHT,CLEAR,0,1,0,ANGLED,LOCAL,NOT AN INTERSECTION
SR-37,NO SECOND STREET,MARIN,40.32088889,-83.14305556,2017-01-08,SUNDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-39,CR-114,SAN FRANCISCO,40.53204167,-81.72061389,2017-01-17,TUESDAY,11,DAY,CLEAR,0,1,2,NOT APPLICABLE,ARTERY,FOUR WAY
SR-241,NO SECOND STREET,SAN FRANCISCO,40.66193889,-81.75008333,2017-02-24,FRIDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-136,NO SECOND STREET,ALAMEDA,38.87947222,-83.62671944,2017-03-03,FRIDAY,16,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
CR-41 SUNSET LAKE RD,TOWNSHIP ROAD 373,SAN MATEO,40.42248889,-80.74523889,2017-03-09,THURSDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-2 LAKELAND PKWY,CR-504 LOST NATIONS RD ON RAMP,SANTA CLARA,41.65535,-81.40209167,2017-04-17,MONDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-32 APPALACHIAN HWY,SR-41 JACKSONVILLE PIKE,ALAMEDA,38.93395,-83.41678333,2017-05-17,WEDNESDAY,10,DAY,CLEAR,1,1,0,ANGLED,ARTERY,FOUR WAY
CR-21 AFRICA RD,NO SECOND STREET,MARIN,40.22355833,-82.95602778,2017-07-17,MONDAY,11,DAY,CLEAR,0,2,0,ANGLED,COLLECTOR,NOT AN INTERSECTION
SR-39,CR-114,SAN FRANCISCO,40.53198333,-81.72063611,2017-07-21,FRIDAY,18,DAY,CLEAR,0,2,0,ANGLED,ARTERY,FOUR WAY
CR-310,NO SECOND STREET,SANTA CLARA,41.72284722,-81.28465,2017-07-20,THURSDAY,23,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-36 SUNBURY RD,DAVIDSON LANE,MARIN,40.28979167,-83.02071944,2017-07-29,SATURDAY,22,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,T
US-22,NO SECOND STREET,SAN MATEO,40.3853,-80.63470556,2017-08-07,MONDAY,16,DAY,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-315 OLENTANGY RIVER RD,NO SECOND STREET,MARIN,40.15303333,-83.04517778,2017-08-14,MONDAY,14,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
US-20 CASEMENT AVE,CR-313 MANTLE RD,SANTA CLARA,41.73944722,-81.22791111,2017-08-19,SATURDAY,22,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,Y
US-23,NO SECOND STREET,MARIN,40.35479444,-83.07403333,2017-08-26,SATURDAY,5,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-125,NO SECOND STREET,ALAMEDA,38.81145,-83.67324167,2017-08-21,MONDAY,9,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-68 SUGAR GROVE RD,NO SECOND STREET,SAN MATEO,40.53861111,-80.66361111,2017-08-30,WEDNESDAY,7,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-71,NO SECOND STREET,MARIN,40.31715,-82.91538889,2017-08-20,SUNDAY,99,UNREPORTED,UNREPORTED,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-39,TR-401,SAN FRANCISCO,40.54616111,-81.75128611,2017-10-03,TUESDAY,5,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,T
US-6,NO SECOND STREET,SANTA CLARA,41.58966667,-81.42093611,2017-07-04,TUESDAY,13,DAY,CLEAR,0,1,0,OPPOSITE SIDESWIPE,ARTERY,NOT AN INTERSECTION
SR-37 GRANVILLE ST,NO SECOND STREET,MARIN,40.2338,-82.83796389,2017-10-08,SUNDAY,5,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-20,NO SECOND STREET,SANTA CLARA,41.75925278,-81.19140278,2017-10-25,WEDNESDAY,20,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-43 SUNSET BLVD,NO SECOND STREET,SAN MATEO,40.37613611,-80.66567222,2017-10-30,MONDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-20 E ERIE ST,NO SECOND STREET,SANTA CLARA,41.72604722,-81.24565833,2017-11-06,MONDAY,23,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-23,CREEKSIDE DR,MARIN,40.18495833,-83.02454167,2017-11-05,SUNDAY,9,DAY,CLEAR,0,1,0,ANGLED,ARTERY,T
US-52 OHIO RIVER SCENIC BYWAY,NO SECOND STREET,ALAMEDA,38.64064167,-83.6804,2017-11-08,WEDNESDAY,5,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-360 RAVENNA RD,NO SECOND STREET,SANTA CLARA,41.69866389,-81.23740833,2017-11-24,FRIDAY,17,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-1 DOCK RD,NO SECOND STREET,SANTA CLARA,41.82613333,-81.01656944,2017-09-18,MONDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-257,NO SECOND STREET,MARIN,40.31433333,-83.17330556,2017-12-09,SATURDAY,8,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-23,NO SECOND STREET,MARIN,40.14058333,-83.01734444,2017-12-14,THURSDAY,10,DAY,CLEAR,0,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-23,TR-658 HIDDEN RAVINES DR,MARIN,40.17048333,-83.0208,2017-12-07,THURSDAY,13,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
SR-2 LAKELAND FREEWAY,SR-44 ON RAMP,SANTA CLARA,41.72084722,-81.28678056,2017-09-24,SUNDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-71,NO SECOND STREET,MARIN,40.22602222,-82.92888889,2017-12-11,MONDAY,21,NIGHT,CLEAR,0,1,0,ANGLED,INTERSTATE,NOT AN INTERSECTION
SR-44,NO SECOND STREET,SAN FRANCISCO,35.0956,-99.1842,2017-01-09,MONDAY,11,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-10,NO SECOND STREET,MARIN,36.1656,-94.7805,2017-01-19,THURSDAY,12,DAY,RAIN,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-59,NO SECOND STREET,ALAMEDA,35.9402,-94.6018,2017-01-12,THURSDAY,17,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-99,NO SECOND STREET,SAN MATEO,35.9195,-96.6599,2017-01-24,TUESDAY,5,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-66,NO SECOND STREET,SAN MATEO,35.6896,-96.9962,2017-02-10,FRIDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-E770,NO SECOND STREET,ALAMEDA,35.9009,-94.7744,2017-02-11,SATURDAY,15,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,NOT AN INTERSECTION
CR-N4730,NO SECOND STREET,ALAMEDA,35.8786,-94.5946,2017-02-17,FRIDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-1380,SR-115,SAN FRANCISCO,35.0152,-98.7262,2017-01-28,SATURDAY,18,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,FOUR WAY
CR-S510,NO SECOND STREET,MARIN,36.2004,-94.9761,2017-02-22,WEDNESDAY,7,DAY,FOG,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-44,NO SECOND STREET,SAN MATEO,35.6879,-97.025,2017-03-18,SATURDAY,13,DAY,CLEAR,0,3,0,REAR END,INTERSTATE,NOT AN INTERSECTION
SR-20,NO SECOND STREET,MARIN,36.486,-94.6166,2017-03-06,MONDAY,20,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-51,NO SECOND STREET,ALAMEDA,35.8266,-94.6026,2017-03-21,TUESDAY,15,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
I-44,NO SECOND STREET,SAN MATEO,35.6799,-97.0505,2017-04-11,TUESDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-20,NO SECOND STREET,MARIN,36.4129,-94.726,2017-04-22,SATURDAY,12,DAY,RAIN,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
I-44,NO SECOND STREET,SAN MATEO,35.7455,-96.7291,2017-05-06,SATURDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CR-S580,NO SECOND STREET,MARIN,36.1702,-94.8511,2017-05-18,THURSDAY,17,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
I-44,NO SECOND STREET,SAN MATEO,35.6526,-97.1382,2017-05-26,FRIDAY,16,DAY,CLEAR,0,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
US-177,CR-EW794,SAN MATEO,35.8639,-97.0186,2017-06-17,SATURDAY,3,NIGHT,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,T
CR-S630,NO SECOND STREET,MARIN,36.4726,-94.7557,2017-06-21,WEDNESDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-59,NO SECOND STREET,ALAMEDA,35.9331,-94.6086,2017-07-02,SUNDAY,2,NIGHT,FOG,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-62,NO SECOND STREET,SAN MATEO,35.5086,-97.057,2017-07-05,WEDNESDAY,22,NIGHT,CLEAR,0,1,0,ANGLED,COLLECTOR,NOT AN INTERSECTION
US-77,NO SECOND STREET,SANTA CLARA,33.8463,-97.1286,2017-07-19,WEDNESDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-700,NO SECOND STREET,ALAMEDA,36.00233056,-94.57160278,2017-08-04,FRIDAY,8,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
CR-BROWN SPRINGS,NO SECOND STREET,SANTA CLARA,33.7629,-97.097,2017-09-06,WEDNESDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
CR-SALEM RD,NO SECOND STREET,ALAMEDA,35.7147,-94.6491,2017-09-08,FRIDAY,17,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-177,NO SECOND STREET,SAN MATEO,35.5518,-96.9995,2017-10-16,MONDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-77,NO SECOND STREET,SANTA CLARA,33.9898,-97.1264,2017-11-02,THURSDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-44,CR-1370,SAN FRANCISCO,35.02951389,-99.18417778,2017-11-07,TUESDAY,16,NIGHT,CLEAR,0,2,0,ANGLED,COLLECTOR,FOUR WAY
SR-127,NO SECOND STREET,MARIN,36.4814,-94.863,2017-11-09,THURSDAY,12,DAY,UNREPORTED,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
I-35,NO SECOND STREET,SANTA CLARA,33.9625,-97.1343,2017-10-18,WEDNESDAY,17,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-28,NO SECOND STREET,MARIN,36.4758,-94.9842,2017-11-10,FRIDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
I-35,NO SECOND STREET,SANTA CLARA,33.8382,-97.1329,2017-11-06,MONDAY,3,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
US-59,NO SECOND STREET,ALAMEDA,36.1387,-94.5665,2017-11-17,FRIDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-35,NO SECOND STREET,SANTA CLARA,33.8959,-97.1343,2017-12-31,SUNDAY,7,NIGHT,SNOW,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
US-101 ODOT 9,NO SECOND STREET,MARIN,44.70186111,-124.06121944,2017-02-25,SATURDAY,7,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-84,NO SECOND STREET,ALAMEDA,44.96493889,-117.86988611,2017-05-07,SUNDAY,21,NIGHT,CLEAR,0,1,0,OPPOSITE SIDESWIPE,INTERSTATE,NOT AN INTERSECTION
SR-245 ODOT 415,NO SECOND STREET,ALAMEDA,44.49821111,-118.03158889,2017-06-24,SATURDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-20 ODOT 33,NO SECOND STREET,MARIN,44.66413056,-123.89903056,2017-07-24,MONDAY,7,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-20 ODOT 33,NO SECOND STREET,MARIN,44.62064722,-123.66534167,2017-08-02,WEDNESDAY,17,DAY,CLEAR,0,3,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-20 ODOT 33,NO SECOND STREET,MARIN,44.61887222,-123.68526944,2017-08-25,FRIDAY,12,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
CR-CHANDLER LN,NO SECOND STREET,ALAMEDA,44.86166667,-117.82822222,2017-09-02,SATURDAY,99,UNREPORTED,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-SE EAST DEVILS LAKE RD,NO SECOND STREET,MARIN,44.96162778,-124.00187222,2017-12-22,FRIDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-86 ODOT 12,NO SECOND STREET,ALAMEDA,44.83069444,-117.45045,2017-09-12,TUESDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-NORTON RD,NO SECOND STREET,MARIN,44.68842778,-123.70425556,2017-09-30,SATURDAY,12,UNREPORTED,UNREPORTED,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-101 ODOT 9,E DEVILS LAKE RD,MARIN,45.00626944,-123.97985,2017-08-22,TUESDAY,11,DAY,CLEAR,0,1,0,REAR END,ARTERY,T
SR-18 ODOT 39,NO SECOND STREET,MARIN,45.00251667,-123.90160833,2017-09-19,TUESDAY,15,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
US-101 ODOT 9,NO SECOND STREET,MARIN,44.545575,-124.07311944,2017-08-25,FRIDAY,15,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-101 ODOT 9,NO SECOND STREET,MARIN,45.01025278,-123.97786944,2017-10-07,SATURDAY,1,NIGHT,UNREPORTED,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-8004 RAMP C RD,NO SECOND STREET,MARIN,40.23183611,-76.93386111,2017-01-14,SATURDAY,3,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-422 CUMBERLAND ST,NO SECOND STREET,SAN FRANCISCO,40.35709167,-76.36685,2017-01-20,FRIDAY,12,DAY,RAIN,0,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
LIBERTY RD,NO SECOND STREET,SANTA CLARA,41.13366389,-80.09811944,2017-02-09,THURSDAY,11,DAY,SNOW,0,2,0,ANGLED,LOCAL,NOT AN INTERSECTION
I-81 AMERICAN LEGION MEM HGHW,NO SECOND STREET,MARIN,40.26422222,-77.05387222,2017-01-13,FRIDAY,3,NIGHT,UNREPORTED,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-2014 BROAD ST,SR-2045 FAIRFIELDD,SAN MATEO,41.24559722,-76.895575,2017-02-16,THURSDAY,6,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,T
SR-944 WERTZVILLE RD,NO SECOND STREET,MARIN,40.282625,-77.05638889,2017-02-12,SUNDAY,23,NIGHT,FOG,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-3017 MUMMASBURG RD,NO SECOND STREET,ALAMEDA,39.886525,-77.29091667,2017-03-18,SATURDAY,3,NIGHT,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-72 EBENEZER RD,NO SECOND STREET,SAN FRANCISCO,40.41054444,-76.49668333,2017-03-06,MONDAY,14,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-74 WAGGONERS GAP RD,NO SECOND STREET,MARIN,40.22590556,-77.21298333,2017-03-31,FRIDAY,2,NIGHT,UNREPORTED,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-4005 OAKVILLE RD,NO SECOND STREET,MARIN,40.13110278,-77.46005833,2017-04-02,SUNDAY,15,DAY,UNREPORTED,0,1,0,HEAD ON,LOCAL,NOT AN INTERSECTION
SR-287,NO SECOND STREET,SAN MATEO,41.23694167,-77.21926389,2017-04-22,SATURDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-2023 MARKET ST,NO SECOND STREET,SAN MATEO,41.24140833,-77.00120833,2017-04-08,SATURDAY,1,NIGHT,UNREPORTED,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
MOORE RD,NO SECOND STREET,SAN FRANCISCO,40.40452222,-76.46818333,2017-04-01,SATURDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-81 AMERICAN LEGION MEM HWY,NO SECOND STREET,SAN FRANCISCO,40.41408889,-76.57288889,2017-04-09,SUNDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
